symbol,settlement_date,short_shares,previous_short_shares,avg_daily_volume,days_to_cover,change_percent
STKS,2026-06-30,1173350,1188534,26686,43.97,-1.28
STKS,2026-06-15,1188534,1183266,30359,39.15,0.45
STKS,2026-05-29,1183266,1179265,26477,44.69,0.34
STKS,2026-05-15,1179265,1197091,36269,32.51,-1.49
STKS,2026-04-30,1197091,1197165,35196,34.01,-0.01
STKS,2026-04-15,1197165,1203715,35933,33.32,-0.54
STKS,2026-03-31,1203715,1212205,57740,20.85,-0.7
STKS,2026-03-13,1212205,1231013,46333,26.16,-1.53
STKS,2026-02-27,1231013,1264416,16133,76.3,-2.64
STKS,2026-02-13,1264416,1278116,14773,85.59,-1.07
STKS,2026-01-30,1278116,1280696,21280,60.06,-0.2
STKS,2026-01-15,1280696,1301949,55910,22.91,-1.63
STKS,2025-12-31,1301949,1308990,43964,29.61,-0.54
STKS,2025-11-28,1374723,1447083,39742,34.59,-5
STKS,2025-12-15,1308990,1374723,31123,42.06,-4.78
STKS,2025-11-14,1447083,1337471,82119,17.62,8.2
STKS,2025-10-31,1337471,1317929,58152,23,1.48
STKS,2025-10-15,1317929,1321813,128417,10.26,-0.29
STKS,2022-03-31,483192,494562,117653,4.11,-2.3
STKS,2025-09-30,1321813,1189776,169159,7.81,11.1
STKS,2022-05-31,489332,490619,96217,5.09,-0.26
STKS,2022-04-14,482919,483192,81601,5.92,-0.06
STKS,2022-11-15,918962,1045678,190924,4.81,-12.12
STKS,2022-08-15,479270,521548,67850,7.06,-8.11
STKS,2022-09-15,443223,408017,118999,3.72,8.63
STKS,2022-08-31,408017,479270,168971,2.41,-14.87
STKS,2022-10-14,1080140,1044583,59553,18.14,3.4
STKS,2022-06-15,637758,489332,86210,7.4,30.33
STKS,2022-03-15,494562,451546,130890,3.78,9.53
STKS,2022-09-30,1044583,443223,208724,5,135.68
STKS,2022-04-29,480111,482919,113985,4.21,-0.58
STKS,2022-07-15,616450,620916,57855,10.66,-0.72
STKS,2022-06-30,620916,637758,112489,5.52,-2.64
STKS,2022-05-13,490619,480111,106404,4.61,2.19
STKS,2022-10-31,1045678,1080140,77262,13.53,-3.19
STKS,2022-02-28,451546,419561,72266,6.25,7.62
STKS,2025-09-15,1189776,1146869,69971,17,3.74
STKS,2025-08-15,1155683,1244235,110103,10.5,-7.12
STKS,2022-02-15,419561,391017,85921,4.88,7.3
STKS,2025-08-29,1146869,1155683,61950,18.51,-0.76
STKS,2025-07-15,1331598,1377133,288470,4.62,-3.31
STKS,2022-07-29,521548,616450,55768,9.35,-15.39
STKS,2025-07-31,1244235,1331598,89776,13.86,-6.56
STKS,2022-01-31,391017,385588,131167,2.98,1.41
STKS,2022-11-30,845226,918962,83033,10.18,-8.02
STKS,2025-06-30,1377133,1759837,406608,3.39,-21.75
STKS,2022-01-14,385588,406208,131109,2.94,-5.08
STKS,2025-06-13,1759837,1755354,49331,35.67,0.26
STKS,2021-11-30,450194,473122,177691,2.53,-4.85
STKS,2022-12-15,768121,845226,83779,9.17,-9.12
STKS,2021-11-15,473122,536611,366109,1.29,-11.83
STKS,2025-05-30,1755354,1739559,57512,30.52,0.91
STKS,2025-05-15,1739559,1786021,68877,25.26,-2.6
STKS,2025-04-30,1786021,1792877,61834,28.88,-0.38
STKS,2025-04-15,1792877,1853072,91683,19.56,-3.25
STKS,2021-12-31,406208,467807,123094,3.3,-13.17
STKS,2021-12-15,467807,450194,131940,3.55,3.91
STKS,2025-03-31,1853072,1764638,61793,29.99,5.01
STKS,2021-06-15,450958,424412,551147,1,6.25
STKS,2025-03-14,1764638,1816667,88344,19.97,-2.86
STKS,2021-10-29,536611,592484,183346,2.93,-9.43
STKS,2023-01-31,760234,673695,51665,14.71,12.85
STKS,2022-12-30,545657,768121,137783,3.96,-28.96
STKS,2021-07-15,820882,1043146,231319,3.55,-21.31
STKS,2021-07-30,592968,820882,158456,3.74,-27.76
STKS,2021-10-15,592484,500076,167397,3.54,18.48
STKS,2021-06-30,1043146,450958,491801,2.12,131.32
STKS,2021-05-28,424028,301055,245572,1.73,40.85
STKS,2023-01-13,673695,545657,150712,4.47,23.46
STKS,2021-08-31,580966,618476,115661,5.02,-6.06
STKS,2021-09-30,500076,552580,173176,2.89,-9.5
STKS,2021-08-13,618476,592968,239116,2.59,4.3
STKS,2025-02-14,1741708,1747493,75229,23.15,-0.33
STKS,2025-02-28,1816667,1741708,69022,26.32,4.3
STKS,2023-02-15,718779,760234,72591,9.9,-5.45
STKS,2021-09-15,552580,580966,113048,4.89,-4.89
STKS,2021-05-14,301055,246982,260499,1.16,21.89
STKS,2025-01-31,1747493,1916767,103498,16.88,-8.83
STKS,2023-02-28,526514,718761,56587,9.3,-26.75
STKS,2023-03-31,525403,508959,74528,7.05,3.23
STKS,2023-03-15,508959,526514,81440,6.25,-3.33
STKS,2024-11-29,2177501,2113883,139993,15.55,3.01
STKS,2023-04-14,521791,525403,94581,5.52,-0.69
STKS,2025-01-15,1916767,1809585,108198,17.72,5.92
STKS,2021-04-30,246982,155898,192618,1.28,58.43
STKS,2024-12-13,2017714,2177501,147577,13.67,-7.34
STKS,2023-04-28,676637,521791,61080,11.08,29.68
STKS,2021-04-15,155898,119467,99287,1.57,30.49
STKS,2023-05-15,1019363,676637,163179,6.25,50.65
STKS,2024-12-31,1809585,2017714,145082,12.47,-10.32
STKS,2024-10-15,1990784,1757047,90275,22.05,13.3
STKS,2024-11-15,2113883,2122623,164977,12.81,-0.41
STKS,2023-05-31,1335296,1019363,104984,12.72,30.99
STKS,2024-09-30,1757047,1582398,101842,17.25,11.04
STKS,2021-03-31,119467,152804,348270,1,-21.82
STKS,2024-10-31,2122623,1990784,65029,32.64,6.62
STKS,2023-06-15,1451178,1335296,111136,13.06,8.68
STKS,2021-03-15,152804,184889,94484,1.62,-17.35
STKS,2024-07-15,1344628,1538495,140424,9.58,-12.6
STKS,2024-09-13,1582398,1604710,70295,22.51,-1.39
STKS,2024-08-15,1595838,1365743,98037,16.28,16.85
STKS,2024-07-31,1365743,1344628,58128,23.5,1.57
STKS,2024-08-30,1604710,1595838,63519,25.26,0.56
STKS,2021-02-26,184889,101338,215098,1,82.45
STKS,2024-05-31,1743490,2024794,109317,15.95,-13.89
STKS,2024-05-15,2024794,2203891,224197,9.03,-8.13
STKS,2024-04-30,2203891,2181540,139890,15.75,1.02
STKS,2023-06-30,1568282,1451178,111155,14.11,8.07
STKS,2024-04-15,2181540,1946318,196784,11.09,12.09
STKS,2024-06-14,1518066,1743490,99738,15.22,-12.93
STKS,2023-07-31,1690661,1624780,49534,34.13,4.05
STKS,2024-06-28,1538495,1518066,89578,17.17,1.35
STKS,2024-03-15,1689623,1540491,190269,8.88,9.68
STKS,2024-03-28,1946318,1689623,435525,4.47,15.19
STKS,2023-10-13,1416704,1460853,99836,14.19,-3.02
STKS,2023-08-15,1725536,1690661,81375,21.2,2.06
STKS,2021-02-12,101338,94311,50079,2.02,7.45
STKS,2023-08-31,1618501,1725536,54316,29.8,-6.2
STKS,2024-02-15,1276712,1083156,138163,9.24,17.87
STKS,2023-07-14,1624780,1568282,54531,29.8,3.6
STKS,2023-10-31,1428189,1416704,92129,15.5,0.81
STKS,2023-09-15,1518668,1618501,88735,17.11,-6.17
STKS,2024-02-29,1540491,1276712,98196,15.69,20.66
STKS,2024-01-31,1083156,940597,90665,11.95,15.16
STKS,2023-12-15,1241597,1363078,71630,17.33,-8.91
STKS,2023-12-29,1073732,1241597,75598,14.2,-13.52
STKS,2024-01-12,940597,1073732,108692,8.65,-12.4
STKS,2023-11-15,1477683,1428189,96272,15.35,3.47
STKS,2023-09-29,1460853,1518668,123543,11.82,-3.81
STKS,2023-11-30,1363078,1477683,54012,25.24,-7.76
STKS,2021-01-29,94311,106917,44850,2.1,-11.79
STKS,2021-01-15,106917,112891,60468,1.77,-5.29
STKS,2020-12-31,112891,97204,105303,1.07,16.14
STKS,2020-12-15,97204,94547,46779,2.08,2.81
STKS,2020-11-30,94547,94922,190583,1,-0.4
STKS,2020-11-13,94922,78341,137785,1,21.17
STKS,2020-10-15,76059,106417,55918,1.36,-28.53
STKS,2020-10-30,78341,76059,28260,2.77,3
STKS,2020-09-30,106417,178770,42982,2.48,-40.47
STKS,2020-09-15,178770,146583,140657,1.27,21.96
STKS,2020-08-31,146583,648808,168873,1,-77.41
STKS,2020-08-14,648808,623998,131278,4.94,3.98
STKS,2020-07-31,623998,643946,46983,13.28,-3.1
STKS,2020-07-15,643946,629624,71887,8.96,2.27
STKS,2020-06-30,629624,605926,53481,11.77,3.91
STKS,2020-06-15,605926,640157,104808,5.78,-5.35
STKS,2020-05-29,640157,627588,91012,7.03,2
STKS,2020-05-15,627588,602434,147303,4.26,4.18
STKS,2020-04-15,542425,72923,173200,3.13,643.83
STKS,2020-04-30,602434,542425,113506,5.31,11.06
STKS,2020-03-31,72923,347133,272310,1,-78.99
STKS,2020-03-13,347133,359823,149989,2.31,-3.53
STKS,2020-02-14,325942,345742,29509,11.05,-5.73
STKS,2020-02-28,359823,325942,128611,2.8,10.39
STKS,2020-01-31,345742,320855,84080,4.11,7.76
STKS,2019-11-29,275466,281906,25321,10.88,-2.28
STKS,2019-08-30,297059,297913,19814,14.99,-0.29
STKS,2020-01-15,320855,274789,58257,5.51,16.76
STKS,2019-08-15,297913,280875,33296,8.95,6.07
STKS,2019-07-15,286469,301830,35551,8.06,-5.09
STKS,2019-12-31,274789,272791,15906,17.28,0.73
STKS,2019-10-31,299046,292005,21334,14.02,2.41
STKS,2019-09-13,284834,297059,49863,5.71,-4.12
STKS,2019-07-31,280875,286469,70765,3.97,-1.95
STKS,2019-12-13,272791,275466,17811,15.32,-0.97
STKS,2019-10-15,292005,288761,32457,9,1.12
STKS,2019-06-28,301830,304472,77426,3.9,-0.87
STKS,2019-11-15,281906,299046,74859,3.77,-5.73
STKS,2019-09-30,288761,284834,32441,8.9,1.38
STKS,2019-06-14,304472,270373,56582,5.38,12.61
STKS,2019-05-15,272311,270565,49439,5.51,0.65
STKS,2019-05-31,270373,272311,41656,6.49,-0.71
STKS,2019-04-30,270565,272240,60300,4.49,-0.62
STKS,2019-04-15,272240,270803,18127,15.02,0.53
STKS,2018-10-15,306424,316333,16760,18.28,-3.13
STKS,2019-03-15,270712,270007,3671,73.74,0.26
STKS,2019-02-15,270888,271956,3614,74.96,-0.39
STKS,2018-09-28,316333,302116,55955,5.65,4.71
STKS,2019-02-28,270007,270888,3165,85.31,-0.33
STKS,2019-03-29,270803,270712,7906,34.25,0.03
STKS,2018-10-31,290020,306424,13727,21.13,-5.35
STKS,2019-01-15,284045,271632,18424,15.42,4.57
STKS,2019-01-31,271956,284045,45200,6.02,-4.26
STKS,2018-11-15,292270,290020,13636,21.43,0.78
STKS,2018-07-31,46764,36950,27176,1.72,26.56
STKS,2018-09-14,302116,259739,23329,12.95,16.32
STKS,2018-08-31,259739,87023,45130,5.76,198.47
STKS,2018-08-15,87023,46764,25678,3.39,86.09
STKS,2018-12-14,270358,290023,23820,11.35,-6.78
STKS,2018-07-13,36950,22434,105530,1,64.71
STKS,2018-11-30,290023,292270,11711,24.77,-0.77
STKS,2018-12-31,271632,270358,10662,25.48,0.47
STKS,2018-02-28,22169,18706,79591,1,18.51
STKS,2018-01-31,24273,47087,53391,1,-48.45
STKS,2018-01-12,47087,31543,88121,1,49.28
STKS,2018-06-29,22434,29183,26914,1,-23.13
STKS,2018-06-15,29183,19482,42457,1,49.79
STKS,2018-02-15,18706,24273,25601,1,-22.93
STKS,2018-05-15,31842,40495,11843,2.69,-21.37
STKS,2018-05-31,19482,31842,56577,1,-38.82
STKS,2017-12-29,31543,39486,140375,1,-20.12
STKS,2018-03-15,23556,22169,99231,1,6.26
STKS,2018-04-30,40495,23284,8048,5.03,73.92
STKS,2018-03-29,39739,23556,99751,1,68.7
STKS,2018-04-13,23284,39739,25385,1,-41.41
STRS,2026-07-15,105737,92285,141455,1,14.58
STRS,2026-06-30,92285,93174,38609,2.39,-0.95
STRS,2026-06-15,93174,90574,130332,1,2.87
STRS,2026-05-29,90574,88443,40330,2.25,2.41
STRS,2026-05-15,88443,105140,27791,3.18,-15.88
STRS,2026-04-30,105140,98495,37357,2.81,6.75
STRS,2026-04-15,98495,105872,11820,8.33,-6.97
STRS,2026-03-31,105872,108003,22840,4.64,-1.97
STRS,2026-03-13,108003,93823,12439,8.68,15.11
STRS,2026-02-27,93823,103477,7275,12.9,-9.33
STRS,2026-02-13,103477,113723,11024,9.39,-9.01
STRS,2026-01-30,113723,91753,12388,9.18,23.94
STRS,2026-01-15,91753,88980,9655,9.5,3.12
STRS,2025-12-31,88980,82439,15583,5.71,7.93
STRS,2025-11-28,71830,82560,6685,10.74,-13
STRS,2025-12-15,82439,71830,11961,6.89,14.77
STRS,2025-11-14,82560,73375,5453,15.14,12.52
STRS,2025-10-31,73375,67186,5687,12.9,9.21
STRS,2025-10-15,67186,83112,7112,9.45,-19.16
STRS,2022-03-31,49818,49915,10804,4.61,-0.19
STRS,2025-09-30,83112,77425,11142,7.46,7.35
STRS,2022-05-31,136134,129954,22143,6.15,4.76
STRS,2022-04-14,73620,49818,18767,3.92,47.78
STRS,2022-11-15,250945,250449,24228,10.36,0.2
STRS,2022-08-15,276265,280745,14125,19.56,-1.6
STRS,2022-09-15,274985,268878,63673,4.32,2.27
STRS,2022-08-31,268878,276265,14676,18.32,-2.67
STRS,2022-10-14,277680,270412,25251,11,2.69
STRS,2022-06-15,140178,136134,34721,4.04,2.97
STRS,2022-03-15,49915,58392,20252,2.46,-14.52
STRS,2022-09-30,270412,274985,51247,5.28,-1.66
STRS,2022-04-29,125479,73620,22862,5.49,70.44
STRS,2022-07-15,286513,251191,19856,14.43,14.06
STRS,2022-06-30,251191,140178,127403,1.97,79.19
STRS,2022-05-13,129954,125479,23767,5.47,3.57
STRS,2022-10-31,250449,277680,19186,13.05,-9.81
STRS,2022-02-28,58392,54342,5923,9.86,7.45
STRS,2025-09-15,77425,66348,5600,13.83,16.7
STRS,2025-08-15,78691,71474,11704,6.72,10.1
STRS,2022-02-15,54342,60180,19933,2.73,-9.7
STRS,2025-08-29,66348,78691,5624,11.8,-15.69
STRS,2025-07-15,62571,72632,23598,2.65,-13.85
STRS,2022-07-29,280745,286513,16879,16.63,-2.01
STRS,2025-07-31,71474,62571,9442,7.57,14.23
STRS,2022-01-31,60180,60756,14622,4.12,-0.95
STRS,2022-11-30,238446,250945,15326,15.56,-4.98
STRS,2025-06-30,72632,65472,21890,3.32,10.94
STRS,2022-01-14,60756,45833,9783,6.21,32.56
STRS,2025-06-13,65472,72911,6125,10.69,-10.2
STRS,2021-11-30,66330,65816,9058,7.32,0.78
STRS,2022-12-15,243574,238446,17993,13.54,2.15
STRS,2021-11-15,65816,66464,13323,4.94,-0.97
STRS,2025-05-30,72911,70143,8019,9.09,3.95
STRS,2025-05-15,70143,68024,5801,12.09,3.12
STRS,2025-04-30,68024,75734,5923,11.48,-10.18
STRS,2025-04-15,75734,71727,7486,10.12,5.59
STRS,2021-12-31,45833,61794,13076,3.51,-25.83
STRS,2021-12-15,61794,66330,9481,6.52,-6.84
STRS,2025-03-31,71727,70031,7863,9.12,2.42
STRS,2021-06-15,281901,201665,35635,7.91,39.79
STRS,2025-03-14,70031,66291,10434,6.71,5.64
STRS,2021-10-29,66464,76625,28321,2.35,-13.26
STRS,2023-01-31,253307,250036,9184,27.58,1.31
STRS,2022-12-30,242765,243574,18268,13.29,-0.33
STRS,2021-07-15,88241,77268,29651,2.98,14.2
STRS,2021-07-30,86186,88241,14575,5.91,-2.33
STRS,2021-10-15,76625,75815,6685,11.46,1.07
STRS,2021-06-30,77268,281901,169373,1,-72.59
STRS,2021-05-28,201650,164484,21738,9.28,22.6
STRS,2023-01-13,250036,242765,10503,23.81,3
STRS,2021-08-31,84572,82820,11968,7.07,2.12
STRS,2021-09-30,75815,83212,8728,8.69,-8.89
STRS,2021-08-13,82820,86186,7954,10.41,-3.91
STRS,2025-02-14,64310,63750,5888,10.92,0.88
STRS,2025-02-28,66291,64310,5218,12.7,3.08
STRS,2023-02-15,257358,253307,24645,10.44,1.6
STRS,2021-09-15,83212,84572,5495,15.14,-1.61
STRS,2021-05-14,164484,160192,16440,10.01,2.68
STRS,2025-01-31,63750,64990,6344,10.05,-1.91
STRS,2023-02-28,248548,257354,14230,17.47,-3.42
STRS,2023-03-31,287097,260419,14123,20.33,10.24
STRS,2023-03-15,260419,248548,20661,12.6,4.78
STRS,2024-11-29,73952,68464,12482,5.92,8.02
STRS,2023-04-14,283806,287097,11991,23.67,-1.15
STRS,2025-01-15,64990,65363,8197,7.93,-0.57
STRS,2021-04-30,160192,170605,15546,10.3,-6.1
STRS,2024-12-13,78344,73952,7238,10.82,5.94
STRS,2023-04-28,195160,283806,8903,21.92,-31.23
STRS,2021-04-15,170605,153383,12408,13.75,11.23
STRS,2023-05-15,161052,195160,22152,7.27,-17.48
STRS,2024-12-31,65363,78344,9305,7.02,-16.57
STRS,2024-10-15,71643,67506,8407,8.52,6.13
STRS,2024-11-15,68464,60946,14495,4.72,12.34
STRS,2023-05-31,133873,161052,11667,11.47,-16.88
STRS,2024-09-30,67506,70654,11201,6.03,-4.46
STRS,2021-03-31,153383,136311,23521,6.52,12.52
STRS,2024-10-31,60946,71643,6563,9.29,-14.93
STRS,2023-06-15,143413,133873,11805,12.15,7.13
STRS,2021-03-15,136311,125741,10640,12.81,8.41
STRS,2024-07-15,70365,69053,7596,9.26,1.9
STRS,2024-09-13,70654,71304,6242,11.32,-0.91
STRS,2024-08-15,67329,79196,7515,8.96,-14.98
STRS,2024-07-31,79196,70365,10584,7.48,12.55
STRS,2024-08-30,71304,67329,5726,12.45,5.9
STRS,2021-02-26,125741,112216,8624,14.58,12.05
STRS,2024-05-31,63369,64378,8552,7.41,-1.57
STRS,2024-05-15,64378,63307,5264,12.23,1.69
STRS,2024-04-30,63307,60749,4107,15.41,4.21
STRS,2023-06-30,122205,143413,15108,8.09,-14.79
STRS,2024-04-15,60749,59949,4621,13.15,1.33
STRS,2024-06-14,65488,63369,4033,16.24,3.34
STRS,2023-07-31,116564,124917,6415,18.17,-6.69
STRS,2024-06-28,69053,65488,15375,4.49,5.44
STRS,2024-03-15,65752,64030,7545,8.71,2.69
STRS,2024-03-28,59949,65752,4174,14.36,-8.83
STRS,2023-10-13,77997,88366,7760,10.05,-11.73
STRS,2023-08-15,101776,116564,9534,10.68,-12.69
STRS,2021-02-12,112216,103023,6296,17.82,8.92
STRS,2023-08-31,89828,101776,4976,18.05,-11.74
STRS,2024-02-15,58762,59313,7947,7.39,-0.93
STRS,2023-07-14,124917,122205,13579,9.2,2.22
STRS,2023-10-31,72341,77997,9067,7.98,-7.25
STRS,2023-09-15,89768,89828,11511,7.8,-0.07
STRS,2024-02-29,64030,58762,9516,6.73,8.96
STRS,2024-01-31,59313,60757,4842,12.25,-2.38
STRS,2023-12-15,65703,66542,14292,4.6,-1.26
STRS,2023-12-29,68916,65703,10467,6.58,4.89
STRS,2024-01-12,60757,68916,5694,10.67,-11.84
STRS,2023-11-15,68443,72341,7867,8.7,-5.39
STRS,2023-09-29,88366,89768,5801,15.23,-1.56
STRS,2023-11-30,66542,68443,7350,9.05,-2.78
STRS,2021-01-29,103023,99479,9989,10.31,3.56
STRS,2021-01-15,99479,84846,6489,15.33,17.25
STRS,2020-12-31,84846,100763,9614,8.83,-15.8
STRS,2020-12-15,100763,107074,5511,18.28,-5.89
STRS,2020-11-30,107074,107037,7325,14.62,0.03
STRS,2020-11-13,107037,110974,6763,15.83,-3.55
STRS,2020-10-15,110479,106002,4324,25.55,4.22
STRS,2020-10-30,110974,110479,5997,18.5,0.45
STRS,2020-09-30,106002,111611,10379,10.21,-5.03
STRS,2020-09-15,111611,111627,5477,20.38,-0.01
STRS,2020-08-31,111627,119134,6093,18.32,-6.3
STRS,2020-08-14,119134,126154,13127,9.08,-5.56
STRS,2020-07-31,126154,130181,6333,19.92,-3.09
STRS,2020-07-15,130181,122305,7198,18.09,6.44
STRS,2020-06-30,122305,114679,10129,12.07,6.65
STRS,2020-06-15,114679,119771,12996,8.82,-4.25
STRS,2020-05-29,119771,113142,9001,13.31,5.86
STRS,2020-05-15,113142,106336,6585,17.18,6.4
STRS,2020-04-15,103098,100166,10285,10.02,2.93
STRS,2020-04-30,106328,103098,9361,11.36,3.13
STRS,2020-03-31,100166,83128,13817,7.25,20.5
STRS,2020-03-13,83128,103001,12390,6.71,-19.29
STRS,2020-02-14,102216,100908,10403,9.83,1.3
STRS,2020-02-28,103001,102216,5927,17.38,0.77
STRS,2020-01-31,100908,88954,2408,41.91,13.44
STRS,2019-11-29,118810,122412,13634,8.71,-2.94
STRS,2019-08-30,121905,129025,9516,12.81,-5.52
STRS,2020-01-15,88954,104943,5756,15.45,-15.24
STRS,2019-08-15,129025,126327,6381,20.22,2.14
STRS,2019-07-15,126232,131998,6033,20.92,-4.37
STRS,2019-12-31,104943,111989,7330,14.32,-6.29
STRS,2019-10-31,126937,128877,6430,19.74,-1.51
STRS,2019-09-13,131711,121905,8599,15.32,8.04
STRS,2019-07-31,126327,126232,6025,20.97,0.08
STRS,2019-12-13,111989,118810,21780,5.14,-5.74
STRS,2019-10-15,128877,142526,6360,20.26,-9.58
STRS,2019-06-28,131998,120892,7273,18.15,9.19
STRS,2019-11-15,122412,126937,12845,9.53,-3.56
STRS,2019-09-30,142526,131711,13543,10.52,8.21
STRS,2019-06-14,120892,128765,7324,16.51,-6.11
STRS,2019-05-15,129654,125121,4629,28.01,3.62
STRS,2019-05-31,128765,129654,5319,24.21,-0.69
STRS,2019-04-30,125121,128754,10325,12.12,-2.82
STRS,2019-04-15,128754,121719,5819,22.13,5.78
STRS,2018-10-15,121596,126840,9282,13.1,-4.13
STRS,2019-03-15,119834,120835,5784,20.72,-0.83
STRS,2019-02-15,123103,124353,5612,21.94,-1.01
STRS,2018-09-28,126840,101912,13685,9.27,24.46
STRS,2019-02-28,120835,123103,7651,15.79,-1.84
STRS,2019-03-29,121719,119834,4532,26.86,1.57
STRS,2018-10-31,124064,121596,10871,11.41,2.03
STRS,2019-01-15,121849,124750,2799,43.53,-2.33
STRS,2019-01-31,124353,121849,5469,22.74,2.06
STRS,2018-11-15,121490,124064,9350,12.99,-2.07
STRS,2018-07-31,100814,98773,3133,32.18,2.07
STRS,2018-09-14,101912,98040,7534,13.53,3.95
STRS,2018-08-31,98040,98100,3454,28.38,-0.06
STRS,2018-08-15,98100,100814,2121,46.25,-2.69
STRS,2018-12-14,125187,123850,3564,35.13,1.08
STRS,2018-07-13,98773,99309,2345,42.12,-0.54
STRS,2018-11-30,123850,121490,18784,6.59,1.94
STRS,2018-12-31,124750,125187,8814,14.15,-0.35
STRS,2018-02-28,112635,114848,4938,22.81,-1.93
STRS,2018-01-31,104837,102913,4509,23.25,1.87
STRS,2018-01-12,102913,109624,10339,9.95,-6.12
STRS,2018-06-29,99309,109677,8711,11.4,-9.45
STRS,2018-06-15,109677,115105,5255,20.87,-4.72
STRS,2018-02-15,114848,104837,6081,18.89,9.55
STRS,2018-05-15,119047,121190,4700,25.33,-1.77
STRS,2018-05-31,115105,119047,4928,23.36,-3.31
STRS,2017-12-29,109624,125732,11130,9.85,-12.81
STRS,2018-03-15,139320,112635,12839,10.85,23.69
STRS,2018-04-30,121190,128794,5705,21.24,-5.9
STRS,2018-03-29,135275,139320,6808,19.87,-2.9
STRS,2018-04-13,128794,135275,5169,24.92,-4.79
SYBT,2026-07-15,1580079,1589145,171813,9.2,-0.57
SYBT,2026-06-30,1589145,1492288,308311,5.15,6.49
SYBT,2026-06-15,1492288,1399159,165963,8.99,6.66
SYBT,2026-05-29,1399159,1449823,171623,8.15,-3.49
SYBT,2026-05-15,1449823,1560083,139849,10.37,-7.07
SYBT,2026-04-30,1560083,1663761,153444,10.17,-6.23
SYBT,2026-04-15,1663761,1860908,174233,9.55,-10.59
SYBT,2026-03-31,1860908,1877330,249954,7.45,-0.87
SYBT,2026-03-13,1877330,1836864,172072,10.91,2.2
SYBT,2026-02-27,1836864,1849070,99066,18.54,-0.66
SYBT,2026-02-13,1849070,1756248,122237,15.13,5.29
SYBT,2026-01-30,1756248,1731755,114098,15.39,1.41
SYBT,2026-01-15,1731755,1849252,143363,12.08,-6.35
SYBT,2025-12-31,1849252,2090535,139704,13.24,-11.54
SYBT,2025-11-28,2081969,2094365,209114,9.96,-0.59
SYBT,2025-12-15,2090535,2081969,157979,13.23,0.41
SYBT,2025-11-14,2094365,2034424,110833,18.9,2.95
SYBT,2025-10-31,2034424,2054182,102534,19.84,-0.96
SYBT,2025-10-15,2054182,2090496,118475,17.34,-1.74
SYBT,2022-03-31,628049,686357,54664,11.49,-8.5
SYBT,2025-09-30,2090496,2107941,150146,13.92,-0.83
SYBT,2022-05-31,834298,736132,85983,9.7,13.34
SYBT,2022-04-14,649681,628049,59141,10.99,3.44
SYBT,2022-11-15,766544,892075,73102,10.49,-14.07
SYBT,2022-08-15,924893,950651,63921,14.47,-2.71
SYBT,2022-09-15,913921,873484,53219,17.17,4.63
SYBT,2022-08-31,873484,924893,55154,15.84,-5.56
SYBT,2022-10-14,904139,939901,60103,15.04,-3.8
SYBT,2022-06-15,870989,834298,83448,10.44,4.4
SYBT,2022-03-15,686357,669809,55026,12.47,2.47
SYBT,2022-09-30,939901,913921,76643,12.26,2.84
SYBT,2022-04-29,692981,649681,74042,9.36,6.66
SYBT,2022-07-15,1012604,949394,80746,12.54,6.66
SYBT,2022-06-30,949394,870989,219851,4.32,9
SYBT,2022-05-13,736132,692981,66711,11.03,6.23
SYBT,2022-10-31,892075,904139,74580,11.96,-1.33
SYBT,2022-02-28,669809,668782,42519,15.75,0.15
SYBT,2025-09-15,2107941,2034539,77649,27.15,3.61
SYBT,2025-08-15,2035836,2068754,98351,20.7,-1.59
SYBT,2022-02-15,668782,636676,55124,12.13,5.04
SYBT,2025-08-29,2034539,2035836,95699,21.26,-0.06
SYBT,2025-07-15,2133814,2230296,131873,16.18,-4.33
SYBT,2022-07-29,950651,1012604,80454,11.82,-6.12
SYBT,2025-07-31,2068754,2133814,114742,18.03,-3.05
SYBT,2022-01-31,636676,693075,58405,10.9,-8.14
SYBT,2022-11-30,720571,766544,63267,11.39,-6
SYBT,2025-06-30,2230296,2235233,189332,11.78,-0.22
SYBT,2022-01-14,693075,707092,54097,12.81,-1.98
SYBT,2025-06-13,2235233,2165691,108010,20.69,3.21
SYBT,2021-11-30,768645,777547,59160,12.99,-1.14
SYBT,2022-12-15,667143,720571,65319,10.21,-7.41
SYBT,2021-11-15,777547,792276,52980,14.68,-1.86
SYBT,2025-05-30,2165691,2160231,103252,20.97,0.25
SYBT,2025-05-15,2160231,2139445,97884,22.07,0.97
SYBT,2025-04-30,2139445,2065211,139455,15.34,3.59
SYBT,2025-04-15,2065211,2036610,117622,17.56,1.4
SYBT,2021-12-31,707092,751566,62262,11.36,-5.92
SYBT,2021-12-15,751566,768645,45908,16.37,-2.22
SYBT,2025-03-31,2036610,2055582,108018,18.85,-0.92
SYBT,2021-06-15,614724,660970,47009,13.08,-7
SYBT,2025-03-14,2055582,1992234,82306,24.97,3.18
SYBT,2021-10-29,792276,814029,52901,14.98,-2.67
SYBT,2023-01-31,648948,582301,63729,10.18,11.45
SYBT,2022-12-30,620049,667143,85545,7.25,-7.06
SYBT,2021-07-15,570204,577645,37017,15.4,-1.29
